ID	PC	ContaminatingSample	IntendedSample
HG02286	1	-0.0137815	-0.0137815
HG02286	2	-0.00489207	-0.00489207
HG02286	3	-0.0430812	-0.0430812
HG02286	4	-0.0687914	-0.0687914
HG02287	1	-0.171445	-0.0140311
HG02287	2	-0.174383	-0.00518061
HG02287	3	0.405139	-0.0441812
HG02287	4	0.108175	-0.0685196
HG02291	1	-0.0163852	-0.0163852
HG02291	2	-0.0130633	-0.0130633
HG02291	3	-0.049093	-0.049093
HG02291	4	-0.0913792	-0.0913792
HG02292	1	-0.0571412	-0.0148952
HG02292	2	0.0180453	-0.00831011
HG02292	3	0.10795	-0.0473088
HG02292	4	-0.305621	-0.0759116
HG02293	1	-0.320319	-0.0147013
HG02293	2	-1.01912	-0.010111
HG02293	3	-0.402225	-0.0489196
HG02293	4	-1.13047	-0.0793351
HG02298	1	-0.0118641	-0.0118641
HG02298	2	0.0025007	0.0025007
HG02298	3	-0.0367736	-0.0367736
HG02298	4	-0.0492382	-0.0492382
HG02299	1	-0.27271	-0.0143116
HG02299	2	-0.157272	-0.00896366
HG02299	3	-0.359497	-0.043039
HG02299	4	-0.401877	-0.0770233
HG02300	1	-0.0501739	-0.0136186
HG02300	2	-0.0752111	-0.00300033
HG02300	3	-0.350655	-0.0384359
HG02300	4	-0.215425	-0.0617652
HG02301	1	-0.0549539	-0.0142376
HG02301	2	0.0752334	-0.00680869
HG02301	3	-0.144326	-0.0444757
HG02301	4	-0.0648621	-0.0738984
HG02302	1	-0.0320766	-0.0116491
HG02302	2	1.29465	0.00149577
HG02302	3	1.05554	-0.0372976
HG02302	4	0.498848	-0.0497713
HG02303	1	-0.0130145	-0.0130145
HG02303	2	-0.00254149	-0.00254149
HG02303	3	-0.0423778	-0.0423778
HG02303	4	-0.0636932	-0.0636932
HG02304	1	-0.0117101	-0.0117101
HG02304	2	-0.00850445	-0.00850445
HG02304	3	-0.0403027	-0.0403027
HG02304	4	-0.0718083	-0.0718083
HG02307	1	-0.102528	0.0319801
HG02307	2	-0.110992	-0.00428829
HG02307	3	-0.988258	-0.00129434
HG02307	4	-0.673016	0.00553072
HG02308	1	0.39958	0.0292255
HG02308	2	0.369469	-0.000891051
HG02308	3	0.369391	-0.000978246
HG02308	4	0.374828	0.00449454
HG02309	1	0.759089	0.0296994
HG02309	2	0.407374	-0.00356251
HG02309	3	0.480291	-0.00269936
HG02309	4	1.31729	0.00263142
HG02312	1	1.19262	-0.0135129
HG02312	2	0.89448	-0.000390934
HG02312	3	0.522163	-0.0359557
HG02312	4	0.24312	-0.0530898
HG02314	1	0.0312909	0.0312909
HG02314	2	-0.00319993	-0.00319993
HG02314	3	1.91373e-05	1.91373e-05
HG02314	4	0.00224448	0.00224448
HG02315	1	0.399041	0.0286756
HG02315	2	0.369585	-0.000810844
HG02315	3	0.368063	-0.00232445
HG02315	4	0.372917	0.00250744
HG02316	1	0.587067	0.0314975
HG02316	2	0.551054	-0.00450052
HG02316	3	0.557246	0.00165512
HG02316	4	0.558236	0.00266097
HG02317	1	2.07291	0.0324522
HG02317	2	-0.000949358	-0.00561902
HG02317	3	1.22051	0.000525989
HG02317	4	1.09196	0.00273185
HG02318	1	0.198812	0.0321289
HG02318	2	0.162424	-0.00423549
HG02318	3	0.168788	0.00208658
HG02318	4	0.168997	0.00230017
HG02321	1	1.32314	0.0304116
HG02321	2	0.972266	-0.00372761
HG02321	3	-0.0119968	0.000569877
HG02321	4	0.200736	0.00287134
HG02322	1	0.666155	0.0283808
HG02322	2	-0.0190512	-0.00163111
HG02322	3	0.236622	-0.00336276
HG02322	4	0.12784	0.00364204
HG02323	1	-0.414919	0.031351
HG02323	2	-0.466657	-0.00353642
HG02323	3	0.919042	-0.00152579
HG02323	4	0.728748	0.00137405
HG02325	1	0.0250687	0.0328188
HG02325	2	0.00899111	-0.00476086
HG02325	3	-0.0393771	-0.00191716
HG02325	4	0.0318627	0.00284626
HG02330	1	0.029246	0.029246
HG02330	2	-0.0027878	-0.0027878
HG02330	3	-0.00243932	-0.00243932
HG02330	4	0.00240773	0.00240773
HG02332	1	1.14009	0.0308024
HG02332	2	-0.240688	-0.00313698
HG02332	3	0.369476	-0.0021463
HG02332	4	0.0109236	0.00357485
HG02334	1	0.456518	0.0231288
HG02334	2	-0.05086	0.0014659
HG02334	3	0.609425	-0.00280847
HG02334	4	0.51806	0.00644465
HG02337	1	-0.0121226	0.029157
HG02337	2	0.0269786	-0.00292226
HG02337	3	-0.0226663	-0.00180662
HG02337	4	0.0661994	0.00433266
HG02339	1	0.667844	0.0332755
HG02339	2	0.239768	-0.00469024
HG02339	3	1.15129	-0.000991543
HG02339	4	0.733964	0.00202728
HG02343	1	-0.0217392	0.0252588
HG02343	2	0.0100988	0.000894892
HG02343	3	-0.231679	-0.00258942
HG02343	4	-0.0599942	0.00581348
HG02345	1	-0.0471746	-0.0100564
HG02345	2	-0.0502029	5.63743e-05
HG02345	3	-0.318578	-0.0300721
HG02345	4	-0.264616	-0.0336818
HG02348	1	-0.255849	-0.0144849
HG02348	2	0.475049	-0.00868792
HG02348	3	0.378441	-0.0450976
HG02348	4	-0.0469272	-0.0748815
HG02351	1	-0.0174009	-0.0160673
HG02351	2	-0.0935803	-0.0321552
HG02351	3	-0.0350648	-0.00118653
HG02351	4	-0.0719288	0.0175333
HG02353	1	-0.0161835	-0.0161835
HG02353	2	-0.0320893	-0.0320893
HG02353	3	-0.00100537	-0.00100537
HG02353	4	0.0168362	0.0168362
HG02355	1	-0.0916309	-0.0161864
HG02355	2	0.0565411	-0.0326409
HG02355	3	0.831251	0.00131698
HG02355	4	0.849105	0.0192558
HG02356	1	-0.0166831	-0.0166831
HG02356	2	-0.0332464	-0.0332464
HG02356	3	-0.00296588	-0.00296588
HG02356	4	0.0187065	0.0187065
HG02360	1	-0.0185579	-0.0164658
HG02360	2	-0.0161177	-0.0327549
HG02360	3	-0.0531924	-0.00288319
HG02360	4	-0.0698235	0.0158937
HG02364	1	1.30211	-0.0162262
HG02364	2	-0.377102	-0.0326492
HG02364	3	1.58882	-0.00264782
HG02364	4	0.417495	0.015682
HG02367	1	-0.0161491	-0.0161491
HG02367	2	-0.031981	-0.031981
HG02367	3	-0.00104598	-0.00104598
HG02367	4	0.0142487	0.0142487
HG02371	1	-0.0162476	-0.0162476
HG02371	2	-0.0313123	-0.0313123
HG02371	3	0.000831711	0.000831711
HG02371	4	0.0182708	0.0182708
HG02373	1	-0.016579	-0.016579
HG02373	2	-0.0324176	-0.0324176
HG02373	3	-0.00260735	-0.00260735
HG02373	4	0.0164723	0.0164723
HG02374	1	-0.489156	-0.0158317
HG02374	2	1.05855	-0.0320339
HG02374	3	1.25528	5.96465e-05
HG02374	4	-0.321669	0.0157008
HG02375	1	-0.0162305	-0.0162305
HG02375	2	-0.0329604	-0.0329604
HG02375	3	-0.00381555	-0.00381555
HG02375	4	0.0176442	0.0176442
HG02379	1	-0.240851	-0.0165215
HG02379	2	-0.818321	-0.0319864
HG02379	3	1.24976	-0.00211485
HG02379	4	1.53258	0.0152539
HG02380	1	-0.0164918	-0.0164918
HG02380	2	-0.0328087	-0.0328087
HG02380	3	-0.0052466	-0.0052466
HG02380	4	0.0159321	0.0159321
HG02382	1	-0.158168	-0.0165242
HG02382	2	-0.599783	-0.032046
HG02382	3	-0.00943346	-0.00371011
HG02382	4	1.60213	0.0152307
HG02383	1	-0.364044	-0.0164762
HG02383	2	-0.525387	-0.0314765
HG02383	3	0.550015	-0.00197181
HG02383	4	1.04956	0.0160377
HG02384	1	-0.0298717	-0.0163483
HG02384	2	-0.087393	-0.0324446
HG02384	3	-0.071981	0.000416761
HG02384	4	-0.0678358	0.0182241
HG02385	1	-0.0164759	-0.0164759
HG02385	2	-0.0323004	-0.0323004
HG02385	3	-0.00318398	-0.00318398
HG02385	4	0.0167114	0.0167114
HG02386	1	-0.0161579	-0.0161579
HG02386	2	-0.0320954	-0.0320954
HG02386	3	-0.00201285	-0.00201285
HG02386	4	0.0166521	0.0166521
HG02389	1	-1.763	-0.0166402
HG02389	2	-0.669439	-0.0325945
HG02389	3	1.93685	-0.00324718
HG02389	4	0.346066	0.0166739
HG02390	1	-0.0297679	-0.0166469
HG02390	2	-0.138816	-0.0327058
HG02390	3	-0.11279	-0.00163668
HG02390	4	0.302007	0.0185178
HG02391	1	-0.0611243	-0.0166462
HG02391	2	-0.0146995	-0.0326725
HG02391	3	-0.0723647	-0.00231348
HG02391	4	-0.125582	0.018357
HG02392	1	0.221806	-0.0161357
HG02392	2	-1.16762	-0.0317954
HG02392	3	0.478552	-0.00213096
HG02392	4	2.32006	0.0160955
HG02394	1	-0.016491	-0.016491
HG02394	2	-0.0315505	-0.0315505
HG02394	3	-0.00283761	-0.00283761
HG02394	4	0.0165131	0.0165131
HG02395	1	-0.0165528	-0.0165528
HG02395	2	-0.0321987	-0.0321987
HG02395	3	-0.00350622	-0.00350622
HG02395	4	0.016342	0.016342
HG02396	1	-0.0165778	-0.0165778
HG02396	2	-0.0323959	-0.0323959
HG02396	3	-0.00405102	-0.00405102
HG02396	4	0.0175333	0.0175333
HG02397	1	0.0812753	-0.0163119
HG02397	2	0.366428	-0.0317001
HG02397	3	1.75103	0.000464987
HG02397	4	-0.566603	0.0161783
HG02398	1	-0.0758621	-0.0162735
HG02398	2	-0.111788	-0.0316567
HG02398	3	-0.0704738	-0.00265043
HG02398	4	-0.108424	0.0151112
HG02399	1	-0.0161982	-0.0161982
HG02399	2	-0.032268	-0.032268
HG02399	3	-0.000140153	-0.000140153
HG02399	4	0.0170861	0.0170861
HG02401	1	-0.0164535	-0.0164535
HG02401	2	-0.0322562	-0.0322562
HG02401	3	-0.00530136	-0.00530136
HG02401	4	0.0144228	0.0144228
HG02402	1	-0.0162857	-0.0162857
HG02402	2	-0.0321221	-0.0321221
HG02402	3	-0.00267263	-0.00267263
HG02402	4	0.0148269	0.0148269
HG02406	1	-0.489989	-0.016671
HG02406	2	1.05855	-0.0320441
HG02406	3	1.25233	-0.00285987
HG02406	4	-0.320453	0.0169275
HG02407	1	-0.0161531	-0.0161531
HG02407	2	-0.0325457	-0.0325457
HG02407	3	-0.00315957	-0.00315957
HG02407	4	0.0169845	0.0169845
HG02408	1	-0.0164177	-0.0164177
HG02408	2	-0.0321578	-0.0321578
HG02408	3	-0.00452809	-0.00452809
HG02408	4	0.014655	0.014655
HG02409	1	-1.09471	-0.0162852
HG02409	2	-0.095505	-0.0310568
HG02409	3	0.888998	-0.00265879
HG02409	4	0.707015	0.0165252
HG02410	1	0.618168	-0.0160334
HG02410	2	0.27822	-0.0324475
HG02410	3	1.01261	-0.000641257
HG02410	4	1.33094	0.0157875
HG02419	1	0.925108	0.03155
HG02419	2	-0.251893	-0.00358115
HG02419	3	0.461086	-0.00199852
HG02419	4	0.0561171	0.00208623
HG02420	1	0.757057	0.0158957
HG02420	2	0.876379	0.00906829
HG02420	3	0.0350603	-0.00618387
HG02420	4	0.489086	0.00948744
HG02425	1	0.0265141	-0.0103001
HG02425	2	0.868504	-0.000787637
HG02425	3	1.64664	-0.0335495
HG02425	4	-0.177309	-0.0488462
HG02427	1	0.046933	0.0306072
HG02427	2	-0.00734137	-0.00318582
HG02427	3	-0.0333513	-0.00315735
HG02427	4	0.0197631	0.000578336
HG02429	1	0.00144418	0.0303235
HG02429	2	0.0612008	-0.00327113
HG02429	3	-0.0819066	0.00148758
HG02429	4	-0.419972	0.00105171
HG02433	1	0.799145	0.0283897
HG02433	2	-0.272029	-0.00320673
HG02433	3	0.45468	-0.00150028
HG02433	4	0.248317	0.00366147
HG02439	1	-0.00403346	0.0316682
HG02439	2	-0.0422981	-0.0047134
HG02439	3	0.00427598	-0.000577643
HG02439	4	0.0398101	0.000849681
HG02442	1	0.0578169	0.0339947
HG02442	2	0.0689782	-0.00518597
HG02442	3	0.152571	-0.000115874
HG02442	4	-0.130361	0.00112712
HG02445	1	0.474306	0.0275466
HG02445	2	0.144372	-0.000601771
HG02445	3	0.173646	-0.00443109
HG02445	4	0.198854	0.00336095
HG02449	1	0.671741	0.0321642
HG02449	2	0.319413	-0.00373437
HG02449	3	0.197412	0.00050169
HG02449	4	0.141122	0.001968
HG02450	1	0.0288181	0.0314462
HG02450	2	0.0212556	-0.00290165
HG02450	3	0.0360975	-0.000464891
HG02450	4	-0.00213096	0.00234973
HG02451	1	-0.00244569	0.0323302
HG02451	2	0.0619588	-0.00276739
HG02451	3	-0.069607	0.00135096
HG02451	4	0.152868	0.00410569
HG02455	1	-0.0358816	0.0274307
HG02455	2	0.0405842	-0.00329528
HG02455	3	0.00455986	-0.00169576
HG02455	4	0.0148331	0.00417318
HG02461	1	-0.00393976	0.0342093
HG02461	2	-0.0337784	-0.00612117
HG02461	3	0.00829005	0.00122679
HG02461	4	-0.00029594	0.00055929
HG02462	1	0.0923876	0.0333479
HG02462	2	0.38306	-0.0037827
HG02462	3	0.277516	-0.00220646
HG02462	4	0.476411	0.00252102
HG02463	1	1.12834	0.0332146
HG02463	2	0.543537	-0.00423842
HG02463	3	0.46614	-0.000812043
HG02463	4	0.333712	0.0015283
HG02464	1	0.0346777	0.0346777
HG02464	2	-0.00462951	-0.00462951
HG02464	3	-0.00206245	-0.00206245
HG02464	4	0.00245992	0.00245992
HG02465	1	0.404744	0.034365
HG02465	2	0.365238	-0.00513984
HG02465	3	0.372339	0.00193511
HG02465	4	0.372451	0.00208844
HG02466	1	0.0315426	0.0336361
HG02466	2	0.0313592	-0.00393384
HG02466	3	0.0467975	7.84406e-05
HG02466	4	-0.0625734	0.00271334
HG02470	1	0.254335	0.0325607
HG02470	2	0.259187	-0.00375432
HG02470	3	-0.101709	-0.00138439
HG02470	4	-0.15353	0.00502398
HG02471	1	0.0894481	0.0312487
HG02471	2	0.230737	-0.00272094
HG02471	3	-1.20811	0.000500511
HG02471	4	-0.143505	0.00266664
HG02476	1	0.0382194	0.0273194
HG02476	2	0.0187417	-0.000445707
HG02476	3	-0.0364059	-0.00233235
HG02476	4	-0.0468348	0.0025884
HG02477	1	0.0598357	0.0303026
HG02477	2	0.0244329	-0.000602869
HG02477	3	0.0974942	-0.00222087
HG02477	4	-0.0482011	0.00581348
HG02479	1	0.586749	0.0311753
HG02479	2	0.552815	-0.00272975
HG02479	3	0.55445	-0.00110026
HG02479	4	0.557506	0.00195585
HG02481	1	0.687725	0.0308677
HG02481	2	0.0450949	-0.00381716
HG02481	3	0.658	0.00112582
HG02481	4	0.662281	0.0054238
HG02484	1	0.734183	0.0300559
HG02484	2	-0.186524	-0.00131577
HG02484	3	0.559289	-0.00155751
HG02484	4	0.323217	0.00243589
HG02485	1	-0.02988	0.0245374
HG02485	2	0.0406184	0.0029339
HG02485	3	-0.0400529	-0.0020794
HG02485	4	-0.109986	0.004967
HG02489	1	0.75166	0.0293761
HG02489	2	0.558315	-0.00194047
HG02489	3	2.44607	-0.00146266
HG02489	4	-0.411681	0.00194018
HG02490	1	-0.0109617	-0.0109617
HG02490	2	0.0130636	0.0130636
HG02490	3	0.0250789	0.0250789
HG02490	4	-0.00685359	-0.00685359
HG02491	1	0.545286	-0.010238
HG02491	2	0.566096	0.0105615
HG02491	3	0.581411	0.0258357
HG02491	4	0.545303	-0.0102157
HG02492	1	-0.53071	-0.0107625
HG02492	2	0.293104	0.0116835
HG02492	3	2.05304	0.0241081
HG02492	4	0.894052	-0.0106706
HG02493	1	-0.190073	-0.00937879
HG02493	2	0.48221	0.0113134
HG02493	3	0.906678	0.0280023
HG02493	4	0.25806	-0.0124567
HG02494	1	-0.00391044	-0.00988831
HG02494	2	-0.0622023	0.0121433
HG02494	3	-0.0100767	0.0243289
HG02494	4	-0.00246207	-0.00500273
HG02495	1	-0.0094638	-0.0094638
HG02495	2	0.0121248	0.0121248
HG02495	3	0.025595	0.025595
HG02495	4	-0.0104638	-0.0104638
HG02496	1	1.13408	0.0307179
HG02496	2	0.535325	-0.00350308
HG02496	3	1.16694	-0.00074004
HG02496	4	-0.0197169	0.00321331
HG02497	1	1.04875	0.033027
HG02497	2	-0.268099	-0.00424753
HG02497	3	0.648124	-0.00183237
HG02497	4	0.405862	0.00186599
HG02501	1	0.613121	0.0246209
HG02501	2	0.131723	0.00131866
HG02501	3	0.925753	-0.00310052
HG02501	4	0.65071	0.00457781
HG02502	1	-0.0280327	0.0259252
HG02502	2	0.0642311	0.00191302
HG02502	3	0.0588022	-0.00016323
HG02502	4	0.137883	0.00543156
HG02505	1	0.585797	0.0302196
HG02505	2	0.552889	-0.00266756
HG02505	3	0.554148	-0.00136928
HG02505	4	0.558644	0.00307127
HG02508	1	0.0664527	0.0319961
HG02508	2	-0.0306389	-0.00435039
HG02508	3	-0.0142326	-0.00201625
HG02508	4	-0.0341376	0.00152126
HG02511	1	0.0315574	0.0315574
HG02511	2	-0.0044968	-0.0044968
HG02511	3	-0.000471716	-0.000471716
HG02511	4	0.00156964	0.00156964
HG02512	1	-0.0165029	-0.0165029
HG02512	2	-0.031633	-0.031633
HG02512	3	-0.00109719	-0.00109719
HG02512	4	0.0157733	0.0157733
HG02513	1	0.0386419	-0.0166204
HG02513	2	-0.221247	-0.0322571
HG02513	3	0.380861	-0.00262841
HG02513	4	-0.599549	0.0192294
HG02514	1	1.07412	-0.0164871
HG02514	2	-0.505148	-0.0318421
HG02514	3	-0.338845	-0.00147443
HG02514	4	1.27259	0.0173825
HG02521	1	0.0217199	-0.0163508
HG02521	2	-0.836051	-0.0322715
HG02521	3	0.487427	-0.00152579
HG02521	4	0.949723	0.0158437
HG02522	1	0.150802	-0.0159035
HG02522	2	0.181587	-0.0314879
HG02522	3	1.0946	-0.00425997
HG02522	4	0.870225	0.0162698
HG02523	1	-0.25199	-0.015948
HG02523	2	-0.544406	-0.0321542
HG02523	3	-0.128589	-0.00229552
HG02523	4	-0.35974	0.0150557
HG02524	1	0.0170865	-0.016514
HG02524	2	-0.0161122	-0.0320353
HG02524	3	0.13888	-0.000868234
HG02524	4	0.0273917	0.0189056
HG02525	1	-0.0161989	-0.0161989
HG02525	2	-0.0316353	-0.0316353
HG02525	3	-0.00219617	-0.00219617
HG02525	4	0.0180857	0.0180857
HG02526	1	-0.0161748	-0.0161748
HG02526	2	-0.0316574	-0.0316574
HG02526	3	0.000179625	0.000179625
HG02526	4	0.0188937	0.0188937
HG02536	1	0.0276215	0.0276215
HG02536	2	0.000360472	0.000360472
HG02536	3	-0.00289471	-0.00289471
HG02536	4	0.00566043	0.00566043
HG02537	1	0.0329202	0.0329202
HG02537	2	-0.00414288	-0.00414288
HG02537	3	-0.000676497	-0.000676497
HG02537	4	0.00179614	0.00179614
HG02541	1	0.156037	0.0253951
HG02541	2	0.163334	0.000895837
HG02541	3	0.449501	-0.00174059
HG02541	4	-0.110161	0.00482695
HG02545	1	0.79718	0.0307102
HG02545	2	0.184523	-0.00452758
HG02545	3	0.559291	-0.000591515
HG02545	4	0.861234	0.00174323
HG02546	1	1.65594	0.0313661
HG02546	2	-0.483124	-0.00422448
HG02546	3	0.270359	-0.0017809
HG02546	4	-0.027582	0.00079335
HG02549	1	1.94098	0.0323001
HG02549	2	-0.759346	-0.00410523
HG02549	3	1.5343	-0.000252012
HG02549	4	0.513261	0.00269033
HG02554	1	0.0297879	0.0297879
HG02554	2	-0.00312203	-0.00312203
HG02554	3	-0.0012559	-0.0012559
HG02554	4	0.00340767	0.00340767
HG02555	1	1.04505	0.0298733
HG02555	2	0.200797	-0.00195334
HG02555	3	0.972575	-0.00219359
HG02555	4	0.561388	0.00208194
HG02557	1	0.58845	0.0328919
HG02557	2	0.552097	-0.00345783
HG02557	3	0.555958	0.000377277
HG02557	4	0.55928	0.00366849
HG02558	1	-0.0229465	0.0300914
HG02558	2	-0.0386803	-0.00233598
HG02558	3	-0.141404	-0.00142819
HG02558	4	0.146583	0.00249506
HG02561	1	0.00975718	0.0336891
HG02561	2	0.00334857	-0.00431314
HG02561	3	0.0403253	0.00120297
HG02561	4	-0.00469125	0.00294725
HG02562	1	0.477559	0.0341786
HG02562	2	-0.241424	-0.00585921
HG02562	3	0.23946	0.000395472
HG02562	4	0.756629	0.000186697
HG02563	1	0.955987	0.0342549
HG02563	2	0.482316	-0.00552815
HG02563	3	0.788687	0.000306958
HG02563	4	0.967185	0.000719054
HG02568	1	0.518065	0.0335382
HG02568	2	-0.128261	-0.00463961
HG02568	3	0.0923041	-0.00127974
HG02568	4	0.362744	0.00167835
HG02569	1	0.63572	0.033594
HG02569	2	0.481824	-0.00513807
HG02569	3	0.314165	-2.40105e-05
HG02569	4	0.194366	0.000750486
HG02570	1	0.20134	0.0346593
HG02570	2	0.161179	-0.00550777
HG02570	3	0.165207	-0.00145978
HG02570	4	0.16942	0.00273775
HG02571	1	0.034171	0.034171
HG02571	2	-0.0055646	-0.0055646
HG02571	3	-0.000707045	-0.000707045
HG02571	4	0.00144172	0.00144172
HG02572	1	0.225321	0.0341597
HG02572	2	-0.0965527	-0.00532296
HG02572	3	0.0518645	-5.47636e-05
HG02572	4	-0.143339	0.00250351
HG02573	1	0.66302	0.0332105
HG02573	2	1.03646	-0.00425603
HG02573	3	0.578057	-0.000698278
HG02573	4	0.498286	0.00181693
HG02574	1	0.0326143	0.0326143
HG02574	2	-0.00522795	-0.00522795
HG02574	3	-0.00175116	-0.00175116
HG02574	4	0.000217117	0.000217117
HG02575	1	-0.01127	0.0329831
HG02575	2	0.0244455	-0.00418016
HG02575	3	-0.016847	-0.00029284
HG02575	4	0.0116548	0.00283619
HG02577	1	1.08072	0.0252989
HG02577	2	0.301091	0.00113523
HG02577	3	0.49784	-0.0013286
HG02577	4	0.634749	0.00508743
HG02580	1	0.0662846	0.0286339
HG02580	2	0.0105208	-0.0015131
HG02580	3	-0.0689378	-0.00162569
HG02580	4	-0.106796	0.00194306
HG02582	1	0.0222151	0.033351
HG02582	2	0.0165637	-0.00389904
HG02582	3	-0.0102269	-0.000995441
HG02582	4	0.116848	0.00232158
HG02583	1	0.0650271	0.0341521
HG02583	2	-0.0532287	-0.00547312
HG02583	3	0.0244892	0.000553902
HG02583	4	0.0214312	0.00169289
HG02584	1	0.200649	0.0340041
HG02584	2	0.161994	-0.00464671
HG02584	3	0.166607	-5.5418e-05
HG02584	4	0.168849	0.00224237
HG02585	1	0.0204939	0.0342304
HG02585	2	0.0080225	-0.00558955
HG02585	3	0.00668962	0.00152944
HG02585	4	-0.0161595	0.000115567
HG02586	1	3.88579	0.0340314
HG02586	2	-0.256033	-0.00567285
HG02586	3	-1.67535	-0.00181045
HG02586	4	1.28355	0.00161764
HG02587	1	0.0440461	0.0347991
HG02587	2	-0.0386017	-0.0062043
HG02587	3	0.0094988	-0.00166058
HG02587	4	0.0332781	-6.06251e-05
HG02588	1	0.0345765	0.0345765
HG02588	2	-0.00509111	-0.00509111
HG02588	3	-0.000919085	-0.000919085
HG02588	4	0.0022488	0.0022488
HG02589	1	0.829678	0.0333545
HG02589	2	1.00157	-0.00520787
HG02589	3	0.294314	0.00052425
HG02589	4	0.668569	0.00168139
HG02590	1	0.207357	0.0346425
HG02590	2	0.0388564	-0.00517764
HG02590	3	0.126825	0.00097855
HG02590	4	0.0603795	0.00271947
HG02594	1	0.0333398	0.0333398
HG02594	2	-0.00461987	-0.00461987
HG02594	3	-0.00117977	-0.00117977
HG02594	4	0.00157062	0.00157062
HG02595	1	0.589955	0.0344005
HG02595	2	0.550692	-0.00486387
HG02595	3	0.556504	0.000940037
HG02595	4	0.558544	0.00296865
HG02596	1	0.715088	0.0337442
HG02596	2	0.0137513	-0.00547181
HG02596	3	0.187613	7.64253e-05
HG02596	4	-0.027815	0.00067272
HG02597	1	0.0148876	-0.00976898
HG02597	2	0.409204	0.0143241
HG02597	3	0.680892	0.0259278
HG02597	4	0.553575	-0.0108287
HG02600	1	0.00422068	-0.0105275
HG02600	2	-0.0193713	0.0078063
HG02600	3	-0.0212158	0.0347697
HG02600	4	0.0428791	-0.0102773
HG02601	1	-0.264934	-0.00981503
HG02601	2	0.609839	0.0101016
HG02601	3	0.630537	0.0308399
HG02601	4	0.066888	-0.0116023
HG02602	1	0.0527535	-0.0105379
HG02602	2	-5.07044e-05	0.00884646
HG02602	3	-0.00895742	0.0321937
HG02602	4	0.0208016	-0.00977099
HG02603	1	-0.0152875	-0.0099859
HG02603	2	0.00961577	0.0125754
HG02603	3	0.0694455	0.0295922
HG02603	4	-0.0542198	-0.00809565
HG02604	1	0.120127	-0.00992861
HG02604	2	0.413258	0.0122849
HG02604	3	1.34712	0.0241702
HG02604	4	1.06798	-0.0101647
HG02605	1	-0.525478	-0.00998891
HG02605	2	1.01638	0.0122577
HG02605	3	1.0577	0.0286963
HG02605	4	0.444583	-0.00834264
HG02610	1	1.80839	0.0342605
HG02610	2	-0.676992	-0.00506703
HG02610	3	-0.33511	0.000907703
HG02610	4	-1.69711	0.00136426
HG02611	1	0.067965	0.0342192
HG02611	2	0.0840487	-0.00585991
HG02611	3	-0.0790895	0.000402458
HG02611	4	0.0405774	0.00151734
HG02612	1	0.034288	0.034288
HG02612	2	-0.00584207	-0.00584207
HG02612	3	0.00303509	0.00303509
HG02612	4	0.00137641	0.00137641
HG02613	1	-0.0137266	0.032942
HG02613	2	-0.0201042	-0.00410085
HG02613	3	-0.0370754	0.00078361
HG02613	4	0.0380457	0.00534275
HG02614	1	0.156493	0.0322087
HG02614	2	-0.168661	-0.00302411
HG02614	3	0.147364	-0.00194074
HG02614	4	-0.0784044	0.00448687
HG02615	1	0.000370652	0.0326328
HG02615	2	0.0403508	-0.00323146
HG02615	3	-0.0705532	-0.000571361
HG02615	4	-0.119408	0.00488863
HG02620	1	0.0362503	0.033739
HG02620	2	0.00719021	-0.00448499
HG02620	3	-0.0280726	-0.000438901
HG02620	4	0.0681691	0.00304119
HG02621	1	0.674707	0.034222
HG02621	2	0.0611774	-0.00524452
HG02621	3	-0.0755172	0.000546115
HG02621	4	0.507677	0.00202113
HG02622	1	0.0336324	0.0336324
HG02622	2	-0.0042713	-0.0042713
HG02622	3	0.000201506	0.000201506
HG02622	4	0.00266502	0.00266502
HG02623	1	-0.0148333	0.0343648
HG02623	2	-0.0177715	-0.00522464
HG02623	3	0.043297	-0.000820204
HG02623	4	-0.0213912	0.00482944
HG02624	1	-0.0147738	0.0346871
HG02624	2	-0.0122903	-0.00499588
HG02624	3	-0.0543661	0.00185192
HG02624	4	-0.115758	0.00255657
HG02625	1	0.0347292	0.0347292
HG02625	2	-0.00491656	-0.00491656
HG02625	3	0.000877352	0.000877352
HG02625	4	0.00412918	0.00412918
HG02628	1	1.03679	0.0347473
HG02628	2	0.116057	-0.005615
HG02628	3	-0.107733	0.000589371
HG02628	4	0.940583	0.00220004
HG02629	1	0.713432	0.0344186
HG02629	2	-0.0670861	-0.0053546
HG02629	3	0.679346	0.000333434
HG02629	4	0.68184	0.00286618
HG02630	1	1.13504	0.0342149
HG02630	2	0.129895	-0.00545089
HG02630	3	0.0608433	0.000354912
HG02630	4	-0.0580613	0.00319651
HG02634	1	-0.0302752	0.0340486
HG02634	2	0.0421552	-0.00489914
HG02634	3	-0.134058	-0.000249841
HG02634	4	-0.0120862	0.00237268
HG02635	1	1.15076	0.0337184
HG02635	2	-0.0698549	-0.00448348
HG02635	3	0.812842	0.000670202
HG02635	4	0.2813	0.0040134
HG02636	1	0.034093	0.034093
HG02636	2	-0.00415224	-0.00415224
HG02636	3	0.000648404	0.000648404
HG02636	4	0.00433413	0.00433413
HG02642	1	0.033933	0.033933
HG02642	2	-0.0044533	-0.0044533
HG02642	3	0.00119543	0.00119543
HG02642	4	0.00393797	0.00393797
HG02643	1	-0.0126317	0.0339756
HG02643	2	0.0251083	-0.00475276
HG02643	3	0.0732487	0.000109911
HG02643	4	-0.0909822	0.00218277
