ID,优先纳入,PC,ContaminatingSample,IntendedSample
HG03947,FIRST,1,-0.0943974,-0.0102206
HG03947,FIRST,2,0.0978629,0.00571814
HG03947,FIRST,3,0.0887959,0.0389499
HG03947,FIRST,4,-0.105894,-0.0184957
HG03949,FIRST,1,-0.0407458,-0.0104275
HG03949,FIRST,2,-0.0142093,0.00602158
HG03949,FIRST,3,-0.00253123,0.036725
HG03949,FIRST,4,-0.0312008,-0.0159091
HG03950,FIRST,1,-0.0103938,-0.0103938
HG03950,FIRST,2,0.00612493,0.00612493
HG03950,FIRST,3,0.036928,0.036928
HG03950,FIRST,4,-0.0141455,-0.0141455
HG03951,FIRST,1,-0.0256783,-0.00933158
HG03951,FIRST,2,0.138152,0.00696125
HG03951,FIRST,3,0.00541145,0.0378227
HG03951,FIRST,4,-0.0686695,-0.0182294
HG03953,FIRST,1,0.000330017,-0.00980339
HG03953,FIRST,2,0.0137415,0.00640514
HG03953,FIRST,3,0.0233115,0.0346517
HG03953,FIRST,4,0.00975654,-0.0135403
HG03955,FIRST,1,-0.0417207,-0.00970619
HG03955,FIRST,2,0.0026825,0.00744228
HG03955,FIRST,3,0.0435394,0.0401802
HG03955,FIRST,4,-0.0880232,-0.0189992
HG03960,FIRST,1,-0.0106913,-0.0102951
HG03960,FIRST,2,0.0296416,0.00691689
HG03960,FIRST,3,0.091105,0.0403158
HG03960,FIRST,4,-0.0278461,-0.011167
HG03963,FIRST,1,-0.0193555,-0.010568
HG03963,FIRST,2,-0.000535671,0.00582034
HG03963,FIRST,3,0.0885748,0.0383415
HG03963,FIRST,4,-0.0661348,-0.0128717
HG03965,FIRST,1,-0.0148446,-0.0101862
HG03965,FIRST,2,0.00424787,0.00636292
HG03965,FIRST,3,0.0539934,0.038863
HG03965,FIRST,4,-0.0251631,-0.0186908
HG03967,FIRST,1,-0.0153201,-0.0109462
HG03967,FIRST,2,0.0188673,0.00828188
HG03967,FIRST,3,0.0556506,0.0369027
HG03967,FIRST,4,-0.0544729,-0.0170679
HG03968,FIRST,1,-0.0207469,-0.0102702
HG03968,FIRST,2,-0.00781569,0.00694109
HG03968,FIRST,3,-0.00483337,0.038011
HG03968,FIRST,4,-0.0625691,-0.0159391
HG03969,FIRST,1,-0.239881,-0.010178
HG03969,FIRST,2,0.222575,0.00818502
HG03969,FIRST,3,1.64344,0.0391517
HG03969,FIRST,4,-0.142436,-0.0128406
HG03971,FIRST,1,-0.0528404,-0.0105573
HG03971,FIRST,2,0.113823,0.00624905
HG03971,FIRST,3,0.0207843,0.0372832
HG03971,FIRST,4,-0.0331819,-0.0154312
HG03973,FIRST,1,-0.00950342,-0.00950342
HG03973,FIRST,2,0.00774663,0.00774663
HG03973,FIRST,3,0.0401599,0.0401599
HG03973,FIRST,4,-0.0163532,-0.0163532
HG03974,FIRST,1,0.891787,-0.00993079
HG03974,FIRST,2,0.652698,0.00818449
HG03974,FIRST,3,0.770958,0.0370168
HG03974,FIRST,4,0.212217,-0.0120671
HG03976,FIRST,1,-0.0104018,-0.0102013
HG03976,FIRST,2,0.0173338,0.00796963
HG03976,FIRST,3,0.0914727,0.0360497
HG03976,FIRST,4,0.00700291,-0.0145403
HG03977,FIRST,1,0.00754394,-0.0106696
HG03977,FIRST,2,-0.00206004,0.00338436
HG03977,FIRST,3,0.0765046,0.0428947
HG03977,FIRST,4,-0.0772251,-0.0175926
HG03978,FIRST,1,-0.010602,-0.0102797
HG03978,FIRST,2,0.00558722,0.004118
HG03978,FIRST,3,0.0610372,0.0381389
HG03978,FIRST,4,-0.0413625,-0.0177947
HG03985,FIRST,1,-0.0278119,-0.0106975
HG03985,FIRST,2,0.0766812,0.00428645
HG03985,FIRST,3,0.109483,0.0410456
HG03985,FIRST,4,-0.00218811,-0.0193494
HG03986,FIRST,1,-0.0169287,-0.0101
HG03986,FIRST,2,-0.0211341,0.00715408
HG03986,FIRST,3,0.0606477,0.0383539
HG03986,FIRST,4,-0.0584739,-0.0149448
HG03989,FIRST,1,-0.0187879,-0.010302
HG03989,FIRST,2,-0.00813678,0.00631874
HG03989,FIRST,3,0.0342739,0.0366227
HG03989,FIRST,4,-0.00327028,-0.0150368
HG03990,FIRST,1,-0.0192808,-0.0102878
HG03990,FIRST,2,0.00732367,0.00737787
HG03990,FIRST,3,0.0658457,0.0385537
HG03990,FIRST,4,0.0205271,-0.0169689
HG03991,FIRST,1,-0.0105294,-0.0105294
HG03991,FIRST,2,0.00634621,0.00634621
HG03991,FIRST,3,0.0413406,0.0413406
HG03991,FIRST,4,-0.0120678,-0.0120678
HG03995,FIRST,1,-0.0124356,-0.00964661
HG03995,FIRST,2,0.0107053,0.00467987
HG03995,FIRST,3,0.0647614,0.0395478
HG03995,FIRST,4,0.00671169,-0.0149828
HG03998,FIRST,1,-0.0820271,-0.00964412
HG03998,FIRST,2,-0.0457671,0.00637685
HG03998,FIRST,3,0.100314,0.0394889
HG03998,FIRST,4,-0.0716647,-0.0181174
HG03999,FIRST,1,-0.0413516,-0.00963911
HG03999,FIRST,2,0.0409443,0.0052507
HG03999,FIRST,3,0.181483,0.0391298
HG03999,FIRST,4,0.11766,-0.0158078
HG04001,FIRST,1,-0.667303,-0.0106241
HG04001,FIRST,2,-1.06476,0.00622366
HG04001,FIRST,3,0.571684,0.0392969
HG04001,FIRST,4,1.11253,-0.0151797
HG04002,FIRST,1,0.402722,-0.0103239
HG04002,FIRST,2,0.487617,0.00510459
HG04002,FIRST,3,1.08846,0.0383153
HG04002,FIRST,4,0.285312,-0.0135202
HG04003,FIRST,1,-0.00581377,-0.0109455
HG04003,FIRST,2,0.00797198,0.00999871
HG04003,FIRST,3,0.0415055,0.0341881
HG04003,FIRST,4,0.0100083,-0.0130484
HG04006,FIRST,1,-0.0262803,-0.0100593
HG04006,FIRST,2,0.00686007,0.00354269
HG04006,FIRST,3,0.111021,0.0426736
HG04006,FIRST,4,0.0173182,-0.0172445
HG04014,FIRST,1,0.00556772,-0.0102897
HG04014,FIRST,2,0.562344,0.00454312
HG04014,FIRST,3,1.13996,0.0379902
HG04014,FIRST,4,0.922163,-0.01393
HG04015,FIRST,1,-0.298054,-0.00955105
HG04015,FIRST,2,0.500489,0.00686754
HG04015,FIRST,3,0.896334,0.0383932
HG04015,FIRST,4,0.677221,-0.0167975
HG04017,FIRST,1,-0.0161683,-0.0100335
HG04017,FIRST,2,0.0244311,0.00538841
HG04017,FIRST,3,0.132282,0.0431497
HG04017,FIRST,4,-0.0386291,-0.0187162
HG04018,FIRST,1,-0.015685,-0.00991321
HG04018,FIRST,2,-0.0228387,0.00765048
HG04018,FIRST,3,0.0918953,0.0399367
HG04018,FIRST,4,0.0280425,-0.0136065
HG04019,FIRST,1,-0.0150313,-0.00995374
HG04019,FIRST,2,-0.0149821,0.00756032
HG04019,FIRST,3,0.0401073,0.0399686
HG04019,FIRST,4,0.0846422,-0.0151084
HG04020,FIRST,1,-0.0110336,-0.0100644
HG04020,FIRST,2,0.0090704,0.00946015
HG04020,FIRST,3,0.0698464,0.0347053
HG04020,FIRST,4,-0.0288358,-0.0117426
HG04022,FIRST,1,-0.0211569,-0.0102483
HG04022,FIRST,2,-0.01067,0.00689617
HG04022,FIRST,3,0.10433,0.039963
HG04022,FIRST,4,-0.104172,-0.0159414
HG04023,FIRST,1,0.973139,-0.00988829
HG04023,FIRST,2,0.136656,0.00423698
HG04023,FIRST,3,1.10269,0.0428897
HG04023,FIRST,4,0.637376,-0.0213156
HG04025,FIRST,1,-0.0143813,-0.00970415
HG04025,FIRST,2,0.0134055,0.00602777
HG04025,FIRST,3,0.0599957,0.0453885
HG04025,FIRST,4,-0.043974,-0.0190863
HG04026,FIRST,1,-0.0155845,-0.00959498
HG04026,FIRST,2,0.0278583,0.00528853
HG04026,FIRST,3,0.0760319,0.0440007
HG04026,FIRST,4,0.00453135,-0.0199881
HG04029,FIRST,1,-0.0151583,-0.00948192
HG04029,FIRST,2,0.0253017,0.00507901
HG04029,FIRST,3,0.0816236,0.0367153
HG04029,FIRST,4,-0.0438249,-0.0123388
HG04033,FIRST,1,-0.0134639,-0.0100152
HG04033,FIRST,2,-0.0157932,0.00547981
HG04033,FIRST,3,0.0233846,0.0424354
HG04033,FIRST,4,0.0140958,-0.0151977
HG04035,FIRST,1,-0.00932856,-0.0100519
HG04035,FIRST,2,0.00783653,0.00683063
HG04035,FIRST,3,0.0940844,0.0373166
HG04035,FIRST,4,-0.0126801,-0.0148776
HG04038,FIRST,1,-0.0361109,-0.00933655
HG04038,FIRST,2,-0.0237679,0.00542536
HG04038,FIRST,3,0.167918,0.0388098
HG04038,FIRST,4,-0.0562383,-0.0184009
HG04039,FIRST,1,-0.01413,-0.0100543
HG04039,FIRST,2,-0.0331053,0.00543939
HG04039,FIRST,3,0.20161,0.0347257
HG04039,FIRST,4,0.143508,-0.0168707
HG04042,FIRST,1,-0.0136343,-0.00916872
HG04042,FIRST,2,0.0132247,0.00717846
HG04042,FIRST,3,0.0692761,0.0399667
HG04042,FIRST,4,-0.0202866,-0.0141274
HG04047,FIRST,1,-0.0329857,-0.0103223
HG04047,FIRST,2,-0.00322461,0.00667108
HG04047,FIRST,3,0.161574,0.03857
HG04047,FIRST,4,-0.0962449,-0.0142903
HG04054,FIRST,1,-0.0823528,-0.00931948
HG04054,FIRST,2,0.0339193,0.00494083
HG04054,FIRST,3,0.387275,0.0441588
HG04054,FIRST,4,-0.197303,-0.0206303
HG04056,FIRST,1,-0.57497,-0.0100668
HG04056,FIRST,2,0.207878,0.00636565
HG04056,FIRST,3,1.02895,0.0450361
HG04056,FIRST,4,0.726567,-0.018408
HG04059,FIRST,1,-0.010428,-0.00974077
HG04059,FIRST,2,0.00422559,0.00755882
HG04059,FIRST,3,0.0876805,0.0377045
HG04059,FIRST,4,-0.0340169,-0.0157125
HG04060,FIRST,1,-0.0284126,-0.0103633
HG04060,FIRST,2,-0.0402871,0.00926683
HG04060,FIRST,3,0.185749,0.0305391
HG04060,FIRST,4,-0.123665,-0.0104263
HG04061,FIRST,1,-0.0107989,-0.010123
HG04061,FIRST,2,0.00846536,0.00381799
HG04061,FIRST,3,0.0438608,0.0426519
HG04061,FIRST,4,-0.0240303,-0.0201588
HG04062,FIRST,1,-0.00172631,-0.0101286
HG04062,FIRST,2,0.0683836,0.00369766
HG04062,FIRST,3,0.0680533,0.0431477
HG04062,FIRST,4,0.0709247,-0.0144748
HG04063,FIRST,1,-0.370985,-0.0098433
HG04063,FIRST,2,0.11581,0.00515467
HG04063,FIRST,3,1.24292,0.0454997
HG04063,FIRST,4,-0.649836,-0.0202163
HG04070,FIRST,1,-0.0348824,-0.0102142
HG04070,FIRST,2,0.0523704,0.00631535
HG04070,FIRST,3,0.105605,0.0404224
HG04070,FIRST,4,-0.0227428,-0.0155834
HG04075,FIRST,1,0.00903588,-0.00914932
HG04075,FIRST,2,-0.0324281,0.00710739
HG04075,FIRST,3,0.030975,0.0401652
HG04075,FIRST,4,0.0125318,-0.0150146
HG04076,FIRST,1,-0.00141334,-0.0108167
HG04076,FIRST,2,0.0129166,0.00584917
HG04076,FIRST,3,0.0322911,0.03718
HG04076,FIRST,4,-0.0533843,-0.0201373
HG04080,FIRST,1,-0.478252,-0.0103435
HG04080,FIRST,2,-0.312881,0.00888159
HG04080,FIRST,3,2.04443,0.0328503
HG04080,FIRST,4,0.645031,-0.0140917
HG04090,FIRST,1,-0.00906507,-0.0105387
HG04090,FIRST,2,-0.000256642,0.00717361
HG04090,FIRST,3,0.0996842,0.0378147
HG04090,FIRST,4,-0.0263463,-0.0127537
HG04093,FIRST,1,-0.012546,-0.0104893
HG04093,FIRST,2,0.0120361,0.00752246
HG04093,FIRST,3,0.0492114,0.0374642
HG04093,FIRST,4,-0.0206867,-0.015499
HG04094,FIRST,1,-0.0111206,-0.0104573
HG04094,FIRST,2,0.0100422,0.00624582
HG04094,FIRST,3,0.0672905,0.0384885
HG04094,FIRST,4,-0.0126183,-0.013473
HG04096,FIRST,1,-0.0278367,-0.0106423
HG04096,FIRST,2,-0.0328606,0.00557097
HG04096,FIRST,3,0.0431135,0.0423058
HG04096,FIRST,4,-0.0908556,-0.0168373
HG04098,FIRST,1,-0.0209908,-0.0102161
HG04098,FIRST,2,0.0228434,0.00705674
HG04098,FIRST,3,0.0610426,0.0376462
HG04098,FIRST,4,-0.00159997,-0.0145985
HG04099,FIRST,1,-0.00907908,-0.0101601
HG04099,FIRST,2,0.00323279,0.00497531
HG04099,FIRST,3,0.122939,0.0427187
HG04099,FIRST,4,-0.0372206,-0.0153535
HG04100,FIRST,1,-0.0146849,-0.0101213
HG04100,FIRST,2,0.0178799,0.00649537
HG04100,FIRST,3,0.0289786,0.0386689
HG04100,FIRST,4,-0.0371224,-0.0183225
HG04106,FIRST,1,-0.000199196,-0.0101955
HG04106,FIRST,2,-0.0022862,0.00707438
HG04106,FIRST,3,0.145868,0.0369492
HG04106,FIRST,4,0.0134618,-0.0130755
HG04107,FIRST,1,0.0251243,-0.0102931
HG04107,FIRST,2,0.112576,0.00770324
HG04107,FIRST,3,1.68192,0.0414042
HG04107,FIRST,4,-0.371597,-0.0135907
HG04118,FIRST,1,-0.0232783,-0.0103333
HG04118,FIRST,2,0.0197748,0.00667841
HG04118,FIRST,3,0.0523006,0.0397205
HG04118,FIRST,4,-0.0833425,-0.0159894
HG04131,FIRST,1,-0.0454581,-0.0110528
HG04131,FIRST,2,-0.00617793,0.00305846
HG04131,FIRST,3,0.090242,0.0316619
HG04131,FIRST,4,-0.00168038,-0.0115244
HG04134,FIRST,1,-0.0245393,-0.0109669
HG04134,FIRST,2,-0.0100418,0.00258242
HG04134,FIRST,3,0.099371,0.0331679
HG04134,FIRST,4,-0.0298899,-0.0100066
HG04140,FIRST,1,-0.224545,-0.0108368
HG04140,FIRST,2,1.43034,0.00142451
HG04140,FIRST,3,2.15913,0.0335703
HG04140,FIRST,4,1.19493,-0.008618
HG04141,FIRST,1,-0.0652093,-0.0114222
HG04141,FIRST,2,0.969984,0.00194988
HG04141,FIRST,3,1.20165,0.033214
HG04141,FIRST,4,0.713564,-0.00952567
HG04144,FIRST,1,-0.00912068,-0.0104741
HG04144,FIRST,2,0.0299212,0.00573318
HG04144,FIRST,3,0.0404521,0.0316876
HG04144,FIRST,4,-0.0284758,-0.00888007
HG04146,FIRST,1,-0.0253473,-0.011301
HG04146,FIRST,2,0.026689,0.00230926
HG04146,FIRST,3,0.0481383,0.0322204
HG04146,FIRST,4,-0.0401716,-0.0113162
HG04152,FIRST,1,-0.0259088,-0.0110497
HG04152,FIRST,2,0.0119234,0.00301647
HG04152,FIRST,3,0.0350908,0.0327107
HG04152,FIRST,4,-0.0425242,-0.0115889
HG04153,FIRST,1,-0.0375726,-0.0111595
HG04153,FIRST,2,-0.00750525,0.0020003
HG04153,FIRST,3,0.00846084,0.0336303
HG04153,FIRST,4,-0.00288708,-0.0129329
HG04155,FIRST,1,-0.00823207,-0.0110714
HG04155,FIRST,2,-0.00674375,0.00260793
HG04155,FIRST,3,0.0720369,0.0324951
HG04155,FIRST,4,0.0167679,-0.0120374
HG04156,FIRST,1,-0.026399,-0.010824
HG04156,FIRST,2,-0.0196228,0.00473097
HG04156,FIRST,3,0.172744,0.0343316
HG04156,FIRST,4,-0.0148332,-0.0104294
HG04158,FIRST,1,-0.0241196,-0.0107071
HG04158,FIRST,2,0.0110594,0.00336514
HG04158,FIRST,3,0.109045,0.0315642
HG04158,FIRST,4,-0.0398811,-0.0154381
HG04159,FIRST,1,-0.00706707,-0.0111926
HG04159,FIRST,2,0.0116462,0.00350411
HG04159,FIRST,3,0.0768862,0.031262
HG04159,FIRST,4,-0.0647501,-0.0152195
HG04161,FIRST,1,-0.0451326,-0.0110406
HG04161,FIRST,2,-0.000270764,0.002557
HG04161,FIRST,3,0.170634,0.0312716
HG04161,FIRST,4,-0.116013,-0.0165361
HG04162,FIRST,1,-0.0103907,-0.0103907
HG04162,FIRST,2,0.00260872,0.00260872
HG04162,FIRST,3,1.03313,0.0331266
HG04162,FIRST,4,-0.0157611,-0.0157611
HG04164,FIRST,1,-0.0123712,-0.0108469
HG04164,FIRST,2,0.0116859,0.00236417
HG04164,FIRST,3,0.0254905,0.0322372
HG04164,FIRST,4,-0.0429079,-0.0112383
HG04171,FIRST,1,-0.0105279,-0.0105279
HG04171,FIRST,2,0.00263581,0.00263581
HG04171,FIRST,3,0.0321728,0.0321728
HG04171,FIRST,4,-0.0101042,-0.0101042
HG04173,FIRST,1,0.544227,-0.011315
HG04173,FIRST,2,0.559411,0.00387377
HG04173,FIRST,3,0.586597,0.0310169
HG04173,FIRST,4,0.539783,-0.0157618
HG04176,FIRST,1,-0.00727862,-0.0103068
HG04176,FIRST,2,0.0164977,0.00434425
HG04176,FIRST,3,0.0743264,0.0303762
HG04176,FIRST,4,-0.0972304,-0.0110145
HG04177,FIRST,1,-0.0310372,-0.0110796
HG04177,FIRST,2,0.0392945,0.0011794
HG04177,FIRST,3,0.0853845,0.0307135
HG04177,FIRST,4,-0.0396368,-0.00956419
HG04180,FIRST,1,-0.0260668,-0.0107492
HG04180,FIRST,2,0.0105673,0.00114375
HG04180,FIRST,3,0.0949037,0.0340559
HG04180,FIRST,4,-0.0737653,-0.0139637
HG04182,FIRST,1,-0.0323971,-0.0109366
HG04182,FIRST,2,-0.000769566,0.00229578
HG04182,FIRST,3,0.128222,0.0352788
HG04182,FIRST,4,-0.0729838,-0.0106447
HG04183,FIRST,1,-0.0648161,-0.010503
HG04183,FIRST,2,-0.00637232,0.00470471
HG04183,FIRST,3,0.0538489,0.0342812
HG04183,FIRST,4,-0.109874,-0.0140938
HG04185,FIRST,1,-0.0200441,-0.0104327
HG04185,FIRST,2,-0.0368573,0.00563901
HG04185,FIRST,3,-0.0674793,0.0403969
HG04185,FIRST,4,-0.118133,-0.0160281
HG04186,FIRST,1,0.0442817,-0.0110422
HG04186,FIRST,2,0.248372,0.00479944
HG04186,FIRST,3,1.24654,0.0368853
HG04186,FIRST,4,0.466206,-0.0174896
HG04188,FIRST,1,-0.0193594,-0.0115377
HG04188,FIRST,2,0.0140737,0.00280742
HG04188,FIRST,3,0.0673171,0.0309258
HG04188,FIRST,4,-0.0190518,-0.0108567
HG04189,FIRST,1,-0.0203941,-0.0105252
HG04189,FIRST,2,0.0167139,0.00268304
HG04189,FIRST,3,0.0429503,0.0337156
HG04189,FIRST,4,-0.00443044,-0.0149016
HG04194,FIRST,1,-0.0575609,-0.0105832
HG04194,FIRST,2,-0.404304,0.00404547
HG04194,FIRST,3,1.15308,0.0366666
HG04194,FIRST,4,-0.12028,-0.011146
HG04195,FIRST,1,-0.0206922,-0.0105331
HG04195,FIRST,2,-0.0025467,0.00255575
HG04195,FIRST,3,0.0156611,0.0305366
HG04195,FIRST,4,-0.0217845,-0.00715303
HG04198,FIRST,1,-0.0149988,-0.00997393
HG04198,FIRST,2,0.0148764,0.00866286
HG04198,FIRST,3,0.0422907,0.0358143
HG04198,FIRST,4,-0.0119336,-0.0160965
HG04200,FIRST,1,-0.0266869,-0.00973384
HG04200,FIRST,2,0.00985422,0.00858083
HG04200,FIRST,3,0.0499299,0.0361478
HG04200,FIRST,4,-0.0399633,-0.0116736
HG04202,FIRST,1,-0.0172904,-0.00983871
HG04202,FIRST,2,0.000955181,0.00755704
HG04202,FIRST,3,0.0687982,0.0381644
HG04202,FIRST,4,-0.04647,-0.0160783
HG04206,FIRST,1,-0.241895,-0.0101192
HG04206,FIRST,2,0.979561,0.00858106
HG04206,FIRST,3,1.05684,0.0389099
HG04206,FIRST,4,0.385527,-0.0154302
HG04209,FIRST,1,0.2383,-0.00930309
HG04209,FIRST,2,1.02876,0.0068277
HG04209,FIRST,3,1.38881,0.040398
HG04209,FIRST,4,-0.0850801,-0.0152044
HG04210,FIRST,1,-0.0192746,-0.00948829
HG04210,FIRST,2,0.0167144,0.00678014
HG04210,FIRST,3,0.0482232,0.0393849
HG04210,FIRST,4,-0.0113187,-0.0161678
HG04211,FIRST,1,0.545403,-0.0101391
HG04211,FIRST,2,0.562215,0.00665781
HG04211,FIRST,3,0.593656,0.0380979
HG04211,FIRST,4,0.539463,-0.016065
HG04212,FIRST,1,-0.0164751,-0.00963672
HG04212,FIRST,2,0.0280657,0.00851301
HG04212,FIRST,3,0.0700118,0.0392428
HG04212,FIRST,4,-0.109353,-0.0200623
HG04214,FIRST,1,-0.0231389,-0.0100938
HG04214,FIRST,2,0.0149128,0.00951109
HG04214,FIRST,3,0.0219678,0.0363974
HG04214,FIRST,4,-0.060366,-0.0152458
HG04216,FIRST,1,-0.0151496,-0.00970931
HG04216,FIRST,2,-0.0347559,0.00698825
HG04216,FIRST,3,0.108562,0.0361914
HG04216,FIRST,4,-0.0977177,-0.0121873
HG04219,FIRST,1,-0.49312,-0.00990854
HG04219,FIRST,2,0.921022,0.00955515
HG04219,FIRST,3,0.949839,0.0383916
HG04219,FIRST,4,0.153751,-0.0169322
HG04222,FIRST,1,-1.25924,-0.0102278
HG04222,FIRST,2,1.95357,0.00630986
HG04222,FIRST,3,1.41402,0.0371738
HG04222,FIRST,4,-0.10174,-0.0138927
HG04225,FIRST,1,-0.0195061,-0.011019
HG04225,FIRST,2,0.0111618,0.00719407
HG04225,FIRST,3,0.0755025,0.0349863
HG04225,FIRST,4,-0.00692722,-0.0142482
HG04227,FIRST,1,-0.00973937,-0.0108209
HG04227,FIRST,2,0.00119336,0.00245736
HG04227,FIRST,3,0.153233,0.0374288
HG04227,FIRST,4,-2.54e-05,-0.0125838
HG04229,FIRST,1,-0.0102792,-0.0102792
HG04229,FIRST,2,0.00752019,0.00752019
HG04229,FIRST,3,0.0376832,0.0376832
HG04229,FIRST,4,-0.0183587,-0.0183587
HG04235,FIRST,1,-0.200675,-0.0103562
HG04235,FIRST,2,0.783467,0.00703736
HG04235,FIRST,3,0.974228,0.0370197
HG04235,FIRST,4,-0.0112542,-0.0174537
HG04238,FIRST,1,0.1347,-0.010668
HG04238,FIRST,2,0.0417543,0.00638836
HG04238,FIRST,3,-0.0639976,0.0367895
HG04238,FIRST,4,0.103351,-0.0148305
HG04239,FIRST,1,-0.259967,-0.010463
HG04239,FIRST,2,-0.555539,0.00699068
HG04239,FIRST,3,1.81118,0.040361
HG04239,FIRST,4,0.64673,-0.0175169
HGDP00003,FIRST,1,-0.0097044,-0.00912951
HGDP00003,FIRST,2,0.0151145,0.017197
HGDP00003,FIRST,3,0.018075,0.017986
HGDP00003,FIRST,4,0.00630895,0.000583562
HGDP00007,FIRST,1,-0.00822037,-0.00886846
HGDP00007,FIRST,2,0.014221,0.0174429
HGDP00007,FIRST,3,0.0138748,0.0154666
HGDP00007,FIRST,4,-0.000205076,0.0012515
HGDP00011,FIRST,1,-0.0102081,-0.00959195
HGDP00011,FIRST,2,0.015821,0.0162853
HGDP00011,FIRST,3,0.0181636,0.0166085
HGDP00011,FIRST,4,-0.00715022,-0.00201052
HGDP00013,FIRST,1,-0.00922058,0.00148503
HGDP00013,FIRST,2,0.0172413,0.00995195
HGDP00013,FIRST,3,0.0236816,0.0139367
HGDP00013,FIRST,4,-0.00284852,-0.00236977
HGDP00015,FIRST,1,-0.00833667,-0.00897516
HGDP00015,FIRST,2,0.0168021,0.0171607
HGDP00015,FIRST,3,0.012956,0.019938
HGDP00015,FIRST,4,-0.0104408,0.000901131
HGDP00017,FIRST,1,-0.00933294,-0.00941313
HGDP00017,FIRST,2,0.0178041,0.0182978
HGDP00017,FIRST,3,0.0198463,0.0167457
HGDP00017,FIRST,4,-0.000324041,-0.00208168
HGDP00021,FIRST,1,-0.0111308,-0.00842756
HGDP00021,FIRST,2,0.00920743,0.0162784
HGDP00021,FIRST,3,0.0150878,0.0175207
HGDP00021,FIRST,4,-0.00962594,-0.00111968
HGDP00023,FIRST,1,-0.00845412,-0.00940563
HGDP00023,FIRST,2,0.0111328,0.0163449
HGDP00023,FIRST,3,0.0297323,0.0158708
HGDP00023,FIRST,4,-0.00808425,-0.00205087
HGDP00025,FIRST,1,-0.00773824,-0.00928943
HGDP00025,FIRST,2,0.0118723,0.0172943
HGDP00025,FIRST,3,0.0218429,0.0177749
HGDP00025,FIRST,4,0.00568661,-0.00184649
HGDP00029,FIRST,1,-0.0101599,-0.00368149
HGDP00029,FIRST,2,0.016383,0.0128052
HGDP00029,FIRST,3,0.0211377,0.0147543
HGDP00029,FIRST,4,-0.00346861,-0.00268468
HGDP00031,FIRST,1,-0.00712631,-0.00922602
HGDP00031,FIRST,2,0.015631,0.0178136
HGDP00031,FIRST,3,0.0156183,0.0199292
HGDP00031,FIRST,4,-0.00522422,-0.00420957
HGDP00033,FIRST,1,-0.00803183,-0.00982261
HGDP00033,FIRST,2,0.0150269,0.016921
HGDP00033,FIRST,3,0.0154466,0.0189781
HGDP00033,FIRST,4,-0.00079583,-0.000876502
HGDP00035,FIRST,1,-0.00606105,-0.00904831
HGDP00035,FIRST,2,0.0170829,0.0154058
HGDP00035,FIRST,3,0.0170588,0.0167796
HGDP00035,FIRST,4,-0.00584469,-0.00159114
HGDP00037,FIRST,1,-0.010532,-0.00977639
HGDP00037,FIRST,2,0.017199,0.0157175
HGDP00037,FIRST,3,0.0155557,0.0170057
HGDP00037,FIRST,4,-0.0121633,-0.00485634
HGDP00039,FIRST,1,-0.0101923,-0.00878615
HGDP00039,FIRST,2,0.0172858,0.0141106
HGDP00039,FIRST,3,0.00812259,0.0187949
HGDP00039,FIRST,4,-0.000493223,-0.00616109
HGDP00041,FIRST,1,-0.0074912,-0.00994701
HGDP00041,FIRST,2,0.0188703,0.0175984
HGDP00041,FIRST,3,0.00509761,0.0145426
HGDP00041,FIRST,4,-0.00553001,0.00476569
HGDP00043,FIRST,1,-0.00868933,-0.00902128
HGDP00043,FIRST,2,0.0148953,0.0173695
HGDP00043,FIRST,3,0.031768,0.0169087
HGDP00043,FIRST,4,-0.00596353,-0.00285198
HGDP00045,FIRST,1,-0.0056439,-0.0095336
HGDP00045,FIRST,2,0.0191848,0.0162059
HGDP00045,FIRST,3,0.0213242,0.0175776
HGDP00045,FIRST,4,0.00533082,-0.00336741
HGDP00047,FIRST,1,-0.00836238,-0.00644455
HGDP00047,FIRST,2,0.0137071,0.0144038
HGDP00047,FIRST,3,0.0132591,0.014601
HGDP00047,FIRST,4,0.00542554,0.00114416
HGDP00049,FIRST,1,-0.00883921,-0.00883835
HGDP00049,FIRST,2,0.0156996,0.0171836
HGDP00049,FIRST,3,0.0117947,0.0178174
HGDP00049,FIRST,4,-0.0107417,-0.00323084
HGDP00052,FIRST,1,-0.0101613,-0.00827958
HGDP00052,FIRST,2,0.0148828,0.0178883
HGDP00052,FIRST,3,0.0196257,0.0164353
HGDP00052,FIRST,4,-0.000612412,0.000854816
HGDP00054,FIRST,1,-0.0116142,-0.0090539
HGDP00054,FIRST,2,0.00879675,0.0180545
HGDP00054,FIRST,3,0.0269015,0.0169541
HGDP00054,FIRST,4,0.00330721,0.00265944
HGDP00060,FIRST,1,-0.0113264,-0.00336272
HGDP00060,FIRST,2,0.015695,0.0146398
HGDP00060,FIRST,3,0.0234908,0.0150321
HGDP00060,FIRST,4,0.0135347,-0.0014449
HGDP00064,FIRST,1,-0.00928242,-0.00983286
HGDP00064,FIRST,2,0.013459,0.0182708
HGDP00064,FIRST,3,0.0186452,0.015243
HGDP00064,FIRST,4,0.00236849,-0.00130029
HGDP00066,FIRST,1,-0.0103516,-0.00959565
HGDP00066,FIRST,2,0.0203583,0.0168343
HGDP00066,FIRST,3,0.0145542,0.0170139
HGDP00066,FIRST,4,-0.0104765,-0.000347865
HGDP00068,FIRST,1,-0.00789957,-0.00908739
HGDP00068,FIRST,2,0.0138719,0.0134709
HGDP00068,FIRST,3,0.0204593,0.0156106
